Player,Pos,Age,Team,G,MP,PER,OWS,DWS,WS,BPM,VORP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,Year,Allstar,Years_In_NBA,PR
Trae Young ,PG,19,ATL ,74,36,13,7.4,-5.18,2.22,-2.05,0,4.29,14.14,2.14,7.86,2.15,6.28,4.43,5.71,0.71,1.43,2.14,5.71,1.29,0.14,2018,0,0,-4.215
